# Generated from logfile: /home/c2i/gss_logs/20211122_200137.386_telemetry.gssbin
# This filename: /home/c2i/gss_logs/20211122_200137.386_telemetry.gssbin_OPENINS_NAV_SOLUTION.csv
# Filtered over channel: OPENINS_NAV_SOLUTION
# Created on: 2021-11-23T18:42:05Z
UNIX_timestamp,LCM_event_timestamp,absolute_position_0,absolute_position_1,absolute_position_2,absolute_position_ok,altitude_above_bottom,altitude_ok,attitude_0,attitude_1,attitude_2,attitude_acceleration_0,attitude_acceleration_1,attitude_acceleration_2,attitude_dot_0,attitude_dot_1,attitude_dot_2,attitude_ok,count_publish,course_over_ground,depth,depth_ok,dvl_error,have_bottom_lock,imu_error,initial_lonlat_fix_0,initial_lonlat_fix_1,last_lonlat_fix_0,last_lonlat_fix_1,relative_acceleration_0,relative_acceleration_1,relative_acceleration_2,relative_position_0,relative_position_1,relative_position_2,relative_position_dot_0,relative_position_dot_1,relative_position_dot_2,relative_position_ok,speed_ok,speed_over_ground,unix_time,vehicle
1637611270.814033031464,1637611297479804.000000000000,-75.751965934128,36.181531461660,0.000000000000,1,799.000000000000,1,0.035734555821,1.017816459247,155.505005937572,0.000000000000,0.000000000000,0.000000000000,0.002792221820,0.001881044999,-0.000034582394,1,44750.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206934225745,432382.168077225040,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611270.814033031464,OPENINS_OPENINS
1637611270.850647926331,1637611297517470.000000000000,-75.751965934077,36.181531460929,0.000000000000,1,799.000000000000,1,0.038341715047,1.017358560206,155.505017342281,0.000000000000,0.000000000000,0.000000000000,0.004177891863,-0.000591502137,0.000312384623,1,44751.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206853185780,432382.168081203359,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611270.850647926331,OPENINS_OPENINS
1637611270.890645027161,1637611297558079.000000000000,-75.751965934029,36.181531460246,0.000000000000,1,799.000000000000,1,0.038451103445,1.017106628126,155.505020856878,0.000000000000,0.000000000000,0.000000000000,0.003298851771,0.000971017163,0.000088618234,1,44752.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206777371000,432382.168084925157,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611270.890645027161,OPENINS_OPENINS
1637611270.930729866028,1637611297602636.000000000000,-75.751965933984,36.181531459607,0.000000000000,1,799.000000000000,1,0.038471863929,1.017050163692,155.505063575933,0.000000000000,0.000000000000,0.000000000000,0.003615724658,-0.000427415551,0.001066461382,1,44753.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206706444733,432382.168088406965,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611270.930729866028,OPENINS_OPENINS
1637611270.970661878586,1637611297635140.000000000000,-75.751965932996,36.181531459600,0.000000000000,1,799.000000000000,1,0.038485241639,1.017048242881,155.505111312099,0.000000000000,0.000000000000,0.000000000000,0.005077092107,0.000708041069,0.001196184314,1,44754.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206704991870,432382.168177215441,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611270.970661878586,OPENINS_OPENINS
1637611271.010771989822,1637611297688903.000000000000,-75.751965932072,36.181531459594,0.000000000000,1,799.000000000000,1,0.038474178420,1.017055402921,155.505153212294,0.000000000000,0.000000000000,0.000000000000,0.003100850289,0.001789752357,0.001045374265,1,44755.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206703632604,432382.168260297389,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.010771989822,OPENINS_OPENINS
1637611271.050665855408,1637611297716404.000000000000,-75.751965931208,36.181531459588,0.000000000000,1,799.000000000000,1,0.038465488445,1.017041894030,155.505177806119,0.000000000000,0.000000000000,0.000000000000,0.002135261922,-0.000351475179,0.000617230479,1,44756.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206702360883,432382.168338022078,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.050665855408,OPENINS_OPENINS
1637611271.090646982193,1637611297756048.000000000000,-75.751965930399,36.181531459582,0.000000000000,1,799.000000000000,1,0.038468082821,1.017059601834,155.505163676711,0.000000000000,0.000000000000,0.000000000000,0.002715248180,0.002564103699,-0.000352654457,1,44757.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206701171119,432382.168410734914,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.090646982193,OPENINS_OPENINS
1637611271.130640029907,1637611297796216.000000000000,-75.751965929643,36.181531459577,0.000000000000,1,799.000000000000,1,0.038482406647,1.017047730045,155.505157271171,0.000000000000,0.000000000000,0.000000000000,0.004740737470,0.000394637638,-0.000159419086,1,44758.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206700058188,432382.168478759122,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.130640029907,OPENINS_OPENINS
1637611271.170656919479,1637611297836234.000000000000,-75.751965928935,36.181531459572,0.000000000000,1,799.000000000000,1,0.038477363144,1.017053964895,155.505154395133,0.000000000000,0.000000000000,0.000000000000,0.003646781102,0.001599259294,-0.000071123766,1,44759.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206699016970,432382.168542397034,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.170656919479,OPENINS_OPENINS
1637611271.210722923279,1637611297893012.000000000000,-75.751965928273,36.181531459567,0.000000000000,1,799.000000000000,1,0.038774521198,1.017270994591,155.505139955653,0.000000000000,0.000000000000,0.000000000000,0.003064879028,0.001558442740,-0.000359761274,1,44760.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206698042806,432382.168601931480,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.210722923279,OPENINS_OPENINS
1637611271.250644922256,1637611297916134.000000000000,-75.751965927653,36.181531459563,0.000000000000,1,799.000000000000,1,0.040633471416,1.017233026978,155.505131253109,0.000000000000,0.000000000000,0.000000000000,0.003314034393,-0.000584438221,-0.000217310421,1,44761.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206697131507,432382.168657627015,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.250644922256,OPENINS_OPENINS
1637611271.290647983551,1637611297955471.000000000000,-75.751965927074,36.181531459559,0.000000000000,1,799.000000000000,1,0.040949472873,1.017248905146,155.505145142879,0.000000000000,0.000000000000,0.000000000000,0.002945556910,0.002675208287,0.000347894613,1,44762.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206696278881,432382.168709731253,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.290647983551,OPENINS_OPENINS
1637611271.330651998520,1637611297995695.000000000000,-75.751965926532,36.181531459555,0.000000000000,1,799.000000000000,1,0.041012061769,1.017243115259,155.505198077456,0.000000000000,0.000000000000,0.000000000000,0.004157428068,0.001438287136,0.001323908569,1,44763.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206695481203,432382.168758475687,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.330651998520,OPENINS_OPENINS
1637611271.370654821396,1637611298040665.000000000000,-75.751965926025,36.181531459551,0.000000000000,1,799.000000000000,1,0.041017117040,1.017237366171,155.505197223380,0.000000000000,0.000000000000,0.000000000000,0.003329718880,0.000745470125,-0.000020673363,1,44764.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206694735214,432382.168804077024,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.370654821396,OPENINS_OPENINS
1637611271.410740852356,1637611298080336.000000000000,-75.751965925550,36.181531459548,0.000000000000,1,799.000000000000,1,0.041010386575,1.017235939445,155.505195264765,0.000000000000,0.000000000000,0.000000000000,0.002217978702,0.000679867750,-0.000048184685,1,44765.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206694037188,432382.168846737884,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.410740852356,OPENINS_OPENINS
1637611271.450621843338,1637611298118894.000000000000,-75.751965925106,36.181531459545,0.000000000000,1,799.000000000000,1,0.041012846506,1.017230570357,155.505215599784,0.000000000000,0.000000000000,0.000000000000,0.002762315688,-0.000065450914,0.000510571648,1,44766.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206693384331,432382.168886647909,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.450621843338,OPENINS_OPENINS
1637611271.490656852722,1637611298154697.000000000000,-75.751965924691,36.181531459542,0.000000000000,1,799.000000000000,1,0.041021812261,1.017235215072,155.505230697980,0.000000000000,0.000000000000,0.000000000000,0.003981631705,0.000743463426,0.000377801381,1,44767.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206692773383,432382.168923984456,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.490656852722,OPENINS_OPENINS
1637611271.530644893646,1637611298199199.000000000000,-75.751965924303,36.181531459539,0.000000000000,1,799.000000000000,1,0.041024058886,1.017233746337,155.505229846640,0.000000000000,0.000000000000,0.000000000000,0.004101293473,0.000415924560,-0.000020612491,1,44768.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206692202017,432382.168958913477,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.530644893646,OPENINS_OPENINS
1637611271.571013927460,1637611298283684.000000000000,-75.751965923939,36.181531459537,0.000000000000,1,799.000000000000,1,0.047012842950,1.015100845744,155.505256851483,0.000000000000,0.000000000000,0.000000000000,0.002335890692,0.000479112650,0.000669630982,1,44769.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206691667438,432382.168991590268,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.571013927460,OPENINS_OPENINS
1637611271.610718965530,1637611298297624.000000000000,-75.751965923599,36.181531459534,0.000000000000,1,799.000000000000,1,0.047990100534,1.015545657111,155.505315659592,0.000000000000,0.000000000000,0.000000000000,0.003359126336,-0.000112436787,0.001481792501,1,44770.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206691167317,432382.169022160000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.610718965530,OPENINS_OPENINS
1637611271.650645971298,1637611298315620.000000000000,-75.751965923281,36.181531459532,0.000000000000,1,799.000000000000,1,0.048159063811,1.015625544888,155.505335947967,0.000000000000,0.000000000000,0.000000000000,0.003692476384,0.000503496896,0.000508800867,1,44771.000000000000,0.000000000000,0.000000000000,0,0.900000000000,1,0.000000000000,-75.751965308167,36.181545378167,-75.751965308167,36.181545378167,0.000000000000,0.000000000000,0.000000000000,4004345.206690699328,432382.169050758530,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,0.000000000000,1637611271.650645971298,OPENINS_OPENINS
