# Generated from logfile: /home/c2i/gss_logs/20211122_200137.386_telemetry.gssbin
# This filename: /home/c2i/gss_logs/20211122_200137.386_telemetry.gssbin_GPS_STAT_2.csv
# Filtered over channel: GPS_STAT_2
# Created on: 2021-11-23T18:42:05Z
UNIX_timestamp,LCM_event_timestamp,count_publish,count_publish_errors,fix_time,fix_valid,gga_altitude_m,gga_fix_quality,gga_height_geoid_m,gga_horizontal_dop,gga_num_satellites_tracked,gga_valid,gll_fix_quality,gll_valid,gsa_3D_fix,gsa_horizontal_dop,gsa_num_satellite_prns,gsa_positional_dop,gsa_satellite_prns_0,gsa_satellite_prns_1,gsa_satellite_prns_2,gsa_satellite_prns_3,gsa_satellite_prns_4,gsa_satellite_prns_5,gsa_valid,gsa_vertical_dop,gsv_derived_edop,gsv_derived_hdop,gsv_derived_ndop,gsv_derived_pdop,gsv_derived_vdop,gsv_gps_downing_error,gsv_gps_easting_error,gsv_gps_northing_error,gsv_measured_ure,gsv_num_satellites_in_view,gsv_num_tracked,gsv_valid,latitude,longitude,rmc_course_over_ground_deg,rmc_magnetic_declination,rmc_speed_over_ground_knots,rmc_valid,unix_time
1637611272.949050903320,1637611299613921.000000000000,14191.000000000000,0.000000000000,1637611299.000000000000,1,0.480000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531503333,-75.751965938000,48.244000000000,999.900000000000,0.033000000000,1,1637611272.949050903320
1637611272.949280023575,1637611299615102.000000000000,14192.000000000000,0.000000000000,1637611299.000000000000,1,0.480000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531503333,-75.751965938000,130.568000000000,999.900000000000,0.026000000000,1,1637611272.949280023575
1637611273.945549011230,1637611300624602.000000000000,14193.000000000000,0.000000000000,1637611300.000000000000,1,0.469000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531536833,-75.751965892500,130.568000000000,999.900000000000,0.026000000000,1,1637611273.945549011230
1637611273.946056842804,1637611300625850.000000000000,14194.000000000000,0.000000000000,1637611300.000000000000,1,0.469000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531536833,-75.751965892500,130.568000000000,999.900000000000,0.026000000000,1,1637611273.946056842804
1637611273.946296930313,1637611300627162.000000000000,14195.000000000000,0.000000000000,1637611300.000000000000,1,0.469000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531536833,-75.751965892500,130.568000000000,999.900000000000,0.026000000000,1,1637611273.946296930313
1637611273.946511983871,1637611300628405.000000000000,14196.000000000000,0.000000000000,1637611300.000000000000,1,0.469000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531536833,-75.751965892500,16.615000000000,999.900000000000,0.052000000000,1,1637611273.946511983871
1637611274.945732831955,1637611301611644.000000000000,14197.000000000000,0.000000000000,1637611301.000000000000,1,0.467000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531502167,-75.751965929333,16.615000000000,999.900000000000,0.052000000000,1,1637611274.945732831955
1637611274.946238994598,1637611301612795.000000000000,14198.000000000000,0.000000000000,1637611301.000000000000,1,0.467000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531502167,-75.751965929333,16.615000000000,999.900000000000,0.052000000000,1,1637611274.946238994598
1637611274.946480035782,1637611301614023.000000000000,14199.000000000000,0.000000000000,1637611301.000000000000,1,0.467000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531502167,-75.751965929333,16.615000000000,999.900000000000,0.052000000000,1,1637611274.946480035782
1637611274.946736812592,1637611301615225.000000000000,14200.000000000000,0.000000000000,1637611301.000000000000,1,0.467000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531502167,-75.751965929333,28.859000000000,999.900000000000,0.034000000000,1,1637611274.946736812592
1637611275.946823835373,1637611302609995.000000000000,14201.000000000000,0.000000000000,1637611302.000000000000,1,0.473000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531498167,-75.751965923667,28.859000000000,999.900000000000,0.034000000000,1,1637611275.946823835373
1637611275.947335958481,1637611302611207.000000000000,14202.000000000000,0.000000000000,1637611302.000000000000,1,0.473000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531498167,-75.751965923667,28.859000000000,999.900000000000,0.034000000000,1,1637611275.947335958481
1637611275.947590827942,1637611302612290.000000000000,14203.000000000000,0.000000000000,1637611302.000000000000,1,0.473000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531498167,-75.751965923667,28.859000000000,999.900000000000,0.034000000000,1,1637611275.947590827942
1637611275.947860002518,1637611302613408.000000000000,14204.000000000000,0.000000000000,1637611302.000000000000,1,0.473000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531498167,-75.751965923667,39.061000000000,999.900000000000,0.017000000000,1,1637611275.947860002518
1637611276.947891950607,1637611303613466.000000000000,14205.000000000000,0.000000000000,1637611303.000000000000,1,0.472000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531469167,-75.751965925000,39.061000000000,999.900000000000,0.017000000000,1,1637611276.947891950607
1637611276.948362827301,1637611303614789.000000000000,14206.000000000000,0.000000000000,1637611303.000000000000,1,0.472000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531469167,-75.751965925000,39.061000000000,999.900000000000,0.017000000000,1,1637611276.948362827301
1637611276.948570966721,1637611303615953.000000000000,14207.000000000000,0.000000000000,1637611303.000000000000,1,0.472000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531469167,-75.751965925000,39.061000000000,999.900000000000,0.017000000000,1,1637611276.948570966721
1637611276.948809862137,1637611303617084.000000000000,14208.000000000000,0.000000000000,1637611303.000000000000,1,0.472000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531469167,-75.751965925000,162.760000000000,999.900000000000,0.030000000000,1,1637611276.948809862137
1637611277.961365938187,1637611304632538.000000000000,14209.000000000000,0.000000000000,1637611304.000000000000,1,0.468000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531506667,-75.751965916667,162.760000000000,999.900000000000,0.030000000000,1,1637611277.961365938187
1637611277.961859941483,1637611304636358.000000000000,14210.000000000000,0.000000000000,1637611304.000000000000,1,0.468000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531506667,-75.751965916667,162.760000000000,999.900000000000,0.030000000000,1,1637611277.961859941483
1637611277.962061882019,1637611304637687.000000000000,14211.000000000000,0.000000000000,1637611304.000000000000,1,0.468000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531506667,-75.751965916667,162.760000000000,999.900000000000,0.030000000000,1,1637611277.962061882019
1637611277.962257862091,1637611304641328.000000000000,14212.000000000000,0.000000000000,1637611304.000000000000,1,0.468000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531506667,-75.751965916667,248.377000000000,999.900000000000,0.030000000000,1,1637611277.962257862091
1637611278.945761919022,1637611305614880.000000000000,14213.000000000000,0.000000000000,1637611305.000000000000,1,0.475000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531478333,-75.751965922333,248.377000000000,999.900000000000,0.030000000000,1,1637611278.945761919022
1637611278.946283817291,1637611305616185.000000000000,14214.000000000000,0.000000000000,1637611305.000000000000,1,0.475000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531478333,-75.751965922333,248.377000000000,999.900000000000,0.030000000000,1,1637611278.946283817291
1637611278.946539878845,1637611305618107.000000000000,14215.000000000000,0.000000000000,1637611305.000000000000,1,0.475000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531478333,-75.751965922333,248.377000000000,999.900000000000,0.030000000000,1,1637611278.946539878845
1637611278.946815013885,1637611305618950.000000000000,14216.000000000000,0.000000000000,1637611305.000000000000,1,0.475000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531478333,-75.751965922333,0.000000000000,999.900000000000,0.006000000000,1,1637611278.946815013885
1637611279.957505941391,1637611306621047.000000000000,14217.000000000000,0.000000000000,1637611306.000000000000,1,0.470000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531490667,-75.751965903333,0.000000000000,999.900000000000,0.006000000000,1,1637611279.957505941391
1637611279.958024978638,1637611306622192.000000000000,14218.000000000000,0.000000000000,1637611306.000000000000,1,0.470000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531490667,-75.751965903333,0.000000000000,999.900000000000,0.006000000000,1,1637611279.958024978638
1637611279.958268880844,1637611306623333.000000000000,14219.000000000000,0.000000000000,1637611306.000000000000,1,0.470000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531490667,-75.751965903333,0.000000000000,999.900000000000,0.006000000000,1,1637611279.958268880844
1637611279.958508968353,1637611306624515.000000000000,14220.000000000000,0.000000000000,1637611306.000000000000,1,0.470000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531490667,-75.751965903333,351.463000000000,999.900000000000,0.031000000000,1,1637611279.958508968353
1637611280.945906877518,1637611307612578.000000000000,14221.000000000000,0.000000000000,1637611307.000000000000,1,0.461000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531516000,-75.751965875833,351.463000000000,999.900000000000,0.031000000000,1,1637611280.945906877518
1637611280.946377992630,1637611307613714.000000000000,14222.000000000000,0.000000000000,1637611307.000000000000,1,0.461000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,6.000000000000,1.700000000000,32.000000000000,31.000000000000,25.000000000000,26.000000000000,22.000000000000,3.000000000000,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531516000,-75.751965875833,351.463000000000,999.900000000000,0.031000000000,1,1637611280.946377992630
1637611280.946611881256,1637611307614974.000000000000,14223.000000000000,0.000000000000,1637611307.000000000000,1,0.461000000000,4.000000000000,-35.601000000000,0.900000000000,11.000000000000,1,0.000000000000,0,3.000000000000,0.900000000000,5.000000000000,1.700000000000,76.000000000000,77.000000000000,67.000000000000,78.000000000000,66.000000000000,,1,1.400000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,36.181531516000,-75.751965875833,351.463000000000,999.900000000000,0.031000000000,1,1637611280.946611881256
